date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:52:04	728/728	---M--	404	error ('Not%20Found%20')	text/html	date:Fri,%2009%20Oct%202020%2023:52:04%20GMT	https://ucbsf.herokuapp.com/images/prettyPhoto/light_square/btnPrevious.png	/home/kevinlu/websites/ucb_startup_fair/ucbsf.herokuapp.com/images/prettyPhoto/light_square/btnPrevious.png	(from https://ucbsf.herokuapp.com/stylesheets/prettyPhoto.css?1602286445)
16:52:05	728/728	---M--	404	error ('Not%20Found%20')	text/html	date:Fri,%2009%20Oct%202020%2023:52:05%20GMT	https://ucbsf.herokuapp.com/images/prettyPhoto/facebook/sprite.png	/home/kevinlu/websites/ucb_startup_fair/ucbsf.herokuapp.com/images/prettyPhoto/facebook/sprite.png	(from https://ucbsf.herokuapp.com/stylesheets/prettyPhoto.css?1602286445)
16:52:06	728/728	---M--	404	error ('Not%20Found%20')	text/html	date:Fri,%2009%20Oct%202020%2023:52:06%20GMT	https://ucbsf.herokuapp.com/images/prettyPhoto/facebook/contentPatternTop.png	/home/kevinlu/websites/ucb_startup_fair/ucbsf.herokuapp.com/images/prettyPhoto/facebook/contentPatternTop.png	(from https://ucbsf.herokuapp.com/stylesheets/prettyPhoto.css?1602286445)
16:52:07	728/728	---M--	404	error ('Not%20Found%20')	text/html	date:Fri,%2009%20Oct%202020%2023:52:07%20GMT	https://ucbsf.herokuapp.com/images/prettyPhoto/facebook/contentPatternLeft.png	/home/kevinlu/websites/ucb_startup_fair/ucbsf.herokuapp.com/images/prettyPhoto/facebook/contentPatternLeft.png	(from https://ucbsf.herokuapp.com/stylesheets/prettyPhoto.css?1602286445)
16:52:08	728/728	---M--	404	error ('Not%20Found%20')	text/html	date:Fri,%2009%20Oct%202020%2023:52:08%20GMT	https://ucbsf.herokuapp.com/images/prettyPhoto/facebook/contentPatternRight.png	/home/kevinlu/websites/ucb_startup_fair/ucbsf.herokuapp.com/images/prettyPhoto/facebook/contentPatternRight.png	(from https://ucbsf.herokuapp.com/stylesheets/prettyPhoto.css?1602286445)
16:52:09	728/728	---M--	404	error ('Not%20Found%20')	text/html	date:Fri,%2009%20Oct%202020%2023:52:09%20GMT	https://ucbsf.herokuapp.com/images/prettyPhoto/facebook/loader.gif	/home/kevinlu/websites/ucb_startup_fair/ucbsf.herokuapp.com/images/prettyPhoto/facebook/loader.gif	(from https://ucbsf.herokuapp.com/stylesheets/prettyPhoto.css?1602286445)
16:52:10	728/728	---M--	404	error ('Not%20Found%20')	text/html	date:Fri,%2009%20Oct%202020%2023:52:10%20GMT	https://ucbsf.herokuapp.com/images/prettyPhoto/facebook/btnNext.png	/home/kevinlu/websites/ucb_startup_fair/ucbsf.herokuapp.com/images/prettyPhoto/facebook/btnNext.png	(from https://ucbsf.herokuapp.com/stylesheets/prettyPhoto.css?1602286445)
16:52:11	728/728	---M--	404	error ('Not%20Found%20')	text/html	date:Fri,%2009%20Oct%202020%2023:52:11%20GMT	https://ucbsf.herokuapp.com/images/prettyPhoto/facebook/btnPrevious.png	/home/kevinlu/websites/ucb_startup_fair/ucbsf.herokuapp.com/images/prettyPhoto/facebook/btnPrevious.png	(from https://ucbsf.herokuapp.com/stylesheets/prettyPhoto.css?1602286445)
16:52:12	728/728	---M--	404	error ('Not%20Found%20')	text/html	date:Fri,%2009%20Oct%202020%2023:52:12%20GMT	https://ucbsf.herokuapp.com/images/prettyPhoto/facebook/contentPatternBottom.png	/home/kevinlu/websites/ucb_startup_fair/ucbsf.herokuapp.com/images/prettyPhoto/facebook/contentPatternBottom.png	(from https://ucbsf.herokuapp.com/stylesheets/prettyPhoto.css?1602286445)
16:52:13	728/728	---M--	404	error ('Not%20Found%20')	text/html	date:Fri,%2009%20Oct%202020%2023:52:13%20GMT	https://ucbsf.herokuapp.com/images/prettyPhoto/facebook/default_thumbnail.gif	/home/kevinlu/websites/ucb_startup_fair/ucbsf.herokuapp.com/images/prettyPhoto/facebook/default_thumbnail.gif	(from https://ucbsf.herokuapp.com/stylesheets/prettyPhoto.css?1602286445)
16:52:14	728/728	---M--	404	error ('Not%20Found%20')	text/html	date:Fri,%2009%20Oct%202020%2023:52:14%20GMT	https://ucbsf.herokuapp.com/images/prettyPhoto/light_rounded/loader.gif	/home/kevinlu/websites/ucb_startup_fair/ucbsf.herokuapp.com/images/prettyPhoto/light_rounded/loader.gif	(from https://ucbsf.herokuapp.com/stylesheets/prettyPhoto.css?1602286445)
16:52:15	728/728	---M--	404	error ('Not%20Found%20')	text/html	date:Fri,%2009%20Oct%202020%2023:52:15%20GMT	https://ucbsf.herokuapp.com/stylesheets/images/field_bkg.png	/home/kevinlu/websites/ucb_startup_fair/ucbsf.herokuapp.com/stylesheets/images/field_bkg.png	(from https://ucbsf.herokuapp.com/stylesheets/style.css?1602286445)
16:52:16	728/728	---M--	404	error ('Not%20Found%20')	text/html	date:Fri,%2009%20Oct%202020%2023:52:16%20GMT	https://ucbsf.herokuapp.com/images/icon_dribbble.png	/home/kevinlu/websites/ucb_startup_fair/ucbsf.herokuapp.com/images/icon_dribbble.png	(from https://ucbsf.herokuapp.com/stylesheets/style.css?1602286445)
16:52:17	273/273	---M--	200	added ('OK%20')	image/png	date:Fri,%2009%20Oct%202020%2023:34:05%20GMT	https://ucbsf.herokuapp.com/images/icon_facebook.png	/home/kevinlu/websites/ucb_startup_fair/ucbsf.herokuapp.com/images/icon_facebook.png	(from https://ucbsf.herokuapp.com/stylesheets/style.css?1602286445)
16:52:18	728/728	---M--	404	error ('Not%20Found%20')	text/html	date:Fri,%2009%20Oct%202020%2023:52:18%20GMT	https://ucbsf.herokuapp.com/images/icon_rss.png	/home/kevinlu/websites/ucb_startup_fair/ucbsf.herokuapp.com/images/icon_rss.png	(from https://ucbsf.herokuapp.com/stylesheets/style.css?1602286445)
16:52:19	728/728	---M--	404	error ('Not%20Found%20')	text/html	date:Fri,%2009%20Oct%202020%2023:52:19%20GMT	https://ucbsf.herokuapp.com/images/black_alpha_50.png	/home/kevinlu/websites/ucb_startup_fair/ucbsf.herokuapp.com/images/black_alpha_50.png	(from https://ucbsf.herokuapp.com/stylesheets/style.css?1602286445)
16:52:21	728/728	---M--	404	error ('Not%20Found%20')	text/html	date:Fri,%2009%20Oct%202020%2023:52:20%20GMT	https://ucbsf.herokuapp.com/images/lightbox_icon.png	/home/kevinlu/websites/ucb_startup_fair/ucbsf.herokuapp.com/images/lightbox_icon.png	(from https://ucbsf.herokuapp.com/stylesheets/style.css?1602286445)
16:52:21	199/199	---M--	200	added ('OK%20')	image/png	date:Fri,%2009%20Oct%202020%2023:34:05%20GMT	https://ucbsf.herokuapp.com/images/project_nav_arrows.png	/home/kevinlu/websites/ucb_startup_fair/ucbsf.herokuapp.com/images/project_nav_arrows.png	(from https://ucbsf.herokuapp.com/stylesheets/style.css?1602286445)
16:52:24	173/173	---M--	200	added ('OK%20')	image/png	date:Fri,%2009%20Oct%202020%2023:34:05%20GMT	https://ucbsf.herokuapp.com/images/grid_icon.png	/home/kevinlu/websites/ucb_startup_fair/ucbsf.herokuapp.com/images/grid_icon.png	(from https://ucbsf.herokuapp.com/stylesheets/style.css?1602286445)
16:52:25	728/728	---M--	404	error ('Not%20Found%20')	text/html	date:Fri,%2009%20Oct%202020%2023:52:25%20GMT	https://ucbsf.herokuapp.com/images/slideshow_bullets.png	/home/kevinlu/websites/ucb_startup_fair/ucbsf.herokuapp.com/images/slideshow_bullets.48.delayed	(from https://ucbsf.herokuapp.com/stylesheets/style.css?1602286445)
16:52:26	199/199	URF---	200	added ('OK%20(cached)')	image/png		https://ucbsf.herokuapp.com/images/project_nav_arrows.png	/home/kevinlu/websites/ucb_startup_fair/ucbsf.herokuapp.com/images/project_nav_arrows.png	(from https://ucbsf.herokuapp.com/stylesheets/style.css?1602286445)
